,T1_label,RH1_label,T2_label,RH2_label,T3_label,RH3_label,T4_label,RH4_label,T5_label,RH5_label,T6_label,RH6_label,T7_label,RH7_label,T8_label,RH8_label,T9_label,RH9_label,PRESSURE_label,WIND_label,VISIBILITY_label,APPLIANCE_label
10825,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,cool,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,Medium,High,Medium,Low
10826,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,cool,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,Medium,High,Medium,Low
10827,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,cool,comfortable,hot,comfortable,hot,comfortable,warm,comfortable,Medium,High,Medium,Low
10828,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,cool,comfortable,hot,comfortable,hot,comfortable,warm,comfortable,Medium,High,Medium,Low
10829,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,cool,comfortable,hot,comfortable,hot,comfortable,warm,comfortable,Medium,Medium,Medium,Low
10830,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,cool,comfortable,hot,comfortable,hot,comfortable,warm,comfortable,Medium,Medium,Medium,High
10831,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,cool,comfortable,hot,comfortable,hot,comfortable,warm,comfortable,Medium,Medium,Medium,High
10832,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,cool,comfortable,hot,comfortable,hot,comfortable,warm,comfortable,Medium,High,Medium,Low
10833,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,cool,comfortable,hot,comfortable,hot,comfortable,warm,comfortable,Medium,High,Medium,Low
10834,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,cool,comfortable,hot,comfortable,hot,comfortable,warm,comfortable,Medium,High,Medium,Low
10835,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,cool,comfortable,hot,comfortable,hot,comfortable,warm,comfortable,Medium,High,Medium,Low
10836,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,cool,comfortable,hot,comfortable,hot,comfortable,warm,comfortable,Medium,High,Medium,Low
10837,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,cool,comfortable,hot,comfortable,hot,comfortable,warm,comfortable,Medium,High,Medium,Low
10838,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,cool,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,Medium,High,Medium,Low
10839,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,cool,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,Medium,High,Medium,Low
10840,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,cool,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,Medium,High,Medium,Low
10841,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,cool,dry,hot,comfortable,hot,comfortable,hot,comfortable,Medium,High,Medium,Low
10842,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,cool,dry,hot,comfortable,hot,comfortable,hot,comfortable,Medium,High,Medium,Low
10843,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,cool,dry,hot,comfortable,hot,comfortable,hot,comfortable,Medium,High,Medium,Low
10844,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,cool,dry,hot,comfortable,hot,comfortable,hot,comfortable,Medium,High,Medium,Low
10845,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,cool,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,Medium,High,Medium,Low
10846,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,cool,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,Medium,High,High,Low
10847,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,cool,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,Medium,High,High,Low
10848,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,cool,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,Medium,High,High,Low
10849,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,cool,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,Medium,High,High,Low
10850,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,cold,humid,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Medium,High,Low
10851,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,cold,humid,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Medium,High,Low
10852,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,cold,humid,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Medium,High,Low
10853,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,cold,humid,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Low,High,Low
10854,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,cold,humid,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Low,High,Low
10855,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,cold,humid,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Low,High,Low
10856,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,cold,humid,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Low,High,Low
10857,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,cold,humid,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Low,High,Low
10858,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,cold,humid,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Low,High,Low
10859,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,cold,humid,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Low,High,Low
10860,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,cold,humid,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Low,High,Low
10861,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,cold,humid,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Low,High,Low
10862,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,cold,humid,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Low,High,Low
10863,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,cold,humid,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Low,High,Low
10864,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,cold,humid,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Low,High,Low
10865,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,cold,humid,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Low,High,Low
10866,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,cold,humid,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Low,High,Low
10867,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,cold,humid,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Low,High,Low
10868,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,cold,humid,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Low,High,Low
10869,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,cold,humid,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Low,High,Low
10870,hot,comfortable,hot,comfortable,hot,comfortable,warm,comfortable,hot,comfortable,cold,humid,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Low,High,Low
10871,hot,comfortable,warm,comfortable,hot,comfortable,warm,comfortable,hot,comfortable,cold,humid,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Low,High,Low
10872,hot,comfortable,warm,comfortable,hot,comfortable,warm,comfortable,hot,comfortable,cold,humid,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Low,High,Low
10873,hot,comfortable,warm,comfortable,hot,comfortable,warm,comfortable,hot,comfortable,cold,humid,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Low,High,Low
10874,hot,comfortable,warm,comfortable,hot,comfortable,warm,comfortable,hot,comfortable,cold,humid,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Medium,Medium,Low
10875,hot,comfortable,warm,comfortable,hot,comfortable,warm,comfortable,hot,comfortable,cold,humid,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Medium,Medium,Low
10876,hot,comfortable,warm,comfortable,hot,comfortable,warm,comfortable,hot,comfortable,cold,humid,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Medium,Medium,Low
10877,hot,comfortable,warm,comfortable,hot,comfortable,warm,comfortable,hot,comfortable,cold,humid,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Medium,Low,Low
10878,hot,comfortable,warm,comfortable,hot,comfortable,warm,comfortable,hot,comfortable,cold,humid,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Medium,Low,Low
10879,hot,comfortable,warm,comfortable,hot,comfortable,warm,comfortable,hot,comfortable,cold,humid,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Medium,Low,Low
10880,hot,comfortable,warm,comfortable,hot,comfortable,warm,comfortable,hot,comfortable,cold,humid,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Medium,Low,Low
10881,hot,comfortable,warm,comfortable,hot,comfortable,warm,comfortable,hot,comfortable,cold,humid,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Medium,Low,Low
10882,hot,comfortable,warm,comfortable,hot,comfortable,warm,comfortable,hot,comfortable,cold,humid,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Medium,Medium,Low
10883,hot,comfortable,warm,comfortable,hot,comfortable,warm,comfortable,hot,comfortable,cold,humid,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Medium,Medium,Low
10884,hot,comfortable,warm,comfortable,hot,comfortable,warm,comfortable,hot,comfortable,cold,humid,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Medium,Medium,Low
10885,hot,comfortable,warm,comfortable,hot,comfortable,warm,comfortable,hot,comfortable,cold,humid,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Medium,Medium,Low
10886,hot,comfortable,warm,comfortable,hot,comfortable,warm,comfortable,hot,comfortable,cold,humid,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Medium,Medium,Low
10887,hot,comfortable,warm,comfortable,hot,comfortable,warm,comfortable,hot,comfortable,cold,humid,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Medium,Medium,Low
10888,hot,comfortable,warm,comfortable,hot,comfortable,warm,comfortable,hot,comfortable,cold,humid,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Medium,Medium,Low
10889,hot,comfortable,warm,comfortable,hot,comfortable,warm,comfortable,hot,comfortable,cold,humid,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Medium,Medium,Low
10890,hot,comfortable,warm,comfortable,hot,comfortable,warm,comfortable,hot,comfortable,cold,humid,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Medium,Medium,Low
10891,hot,comfortable,warm,comfortable,hot,comfortable,warm,comfortable,hot,comfortable,cold,humid,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Medium,Medium,Low
10892,hot,comfortable,warm,comfortable,hot,comfortable,warm,comfortable,hot,comfortable,cold,humid,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Medium,Medium,Low
10893,hot,comfortable,warm,comfortable,hot,comfortable,warm,comfortable,hot,comfortable,cold,humid,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Medium,Medium,Low
10894,hot,comfortable,warm,comfortable,hot,comfortable,warm,comfortable,hot,comfortable,cold,humid,hot,comfortable,hot,comfortable,hot,comfortable,Medium,High,Medium,Low
10895,hot,comfortable,warm,comfortable,hot,comfortable,warm,comfortable,hot,comfortable,cold,humid,hot,comfortable,hot,comfortable,hot,comfortable,Medium,High,Medium,Low
10896,hot,comfortable,warm,comfortable,hot,comfortable,warm,comfortable,hot,comfortable,cold,humid,hot,comfortable,hot,comfortable,hot,comfortable,Medium,High,Medium,Low
10897,hot,comfortable,warm,comfortable,hot,comfortable,warm,comfortable,hot,comfortable,cold,humid,hot,comfortable,hot,comfortable,hot,comfortable,Medium,High,Medium,Low
10898,hot,comfortable,hot,comfortable,hot,comfortable,warm,comfortable,hot,comfortable,cold,humid,hot,comfortable,hot,comfortable,hot,comfortable,Medium,High,Medium,Low
10899,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,cold,humid,hot,comfortable,hot,comfortable,hot,comfortable,Medium,High,Medium,Low
10900,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,cold,humid,hot,comfortable,hot,comfortable,hot,comfortable,Medium,High,Medium,Low
10901,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,cool,humid,hot,comfortable,hot,comfortable,hot,comfortable,Medium,High,Medium,Low
10902,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,cool,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,Medium,High,Medium,Low
10903,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,humid,cool,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,Medium,High,Medium,Low
10904,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,humid,cool,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,Medium,High,Medium,Low
10905,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,humid,cool,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,Medium,High,Medium,Low
10906,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,humid,cool,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,Medium,High,Medium,Low
10907,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,humid,cool,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,Medium,High,Medium,Low
10908,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,cool,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,Medium,High,Medium,Low
10909,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,cool,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,Medium,High,Medium,Low
10910,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,cool,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,Medium,High,Medium,Low
10911,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,cool,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,Medium,High,Medium,Low
10912,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,cool,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,Medium,High,Medium,Low
10913,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,cool,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,Medium,High,Medium,Low
10914,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,cool,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,Medium,High,Medium,Low
10915,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,cool,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,Medium,High,Medium,Low
10916,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,cool,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,Medium,High,Medium,Low
10917,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,cool,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,Medium,High,Medium,Low
10918,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,cool,dry,hot,comfortable,hot,comfortable,hot,comfortable,Medium,High,Low,Low
10919,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,cool,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,Medium,High,Low,Low
10920,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,cool,dry,hot,comfortable,hot,comfortable,hot,comfortable,Medium,High,Low,Low
10921,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,cool,dry,hot,comfortable,hot,comfortable,hot,comfortable,Medium,High,Low,Low
10922,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,cool,dry,hot,comfortable,hot,comfortable,hot,comfortable,Medium,High,Low,Low
10923,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,cool,dry,hot,comfortable,hot,comfortable,hot,comfortable,Medium,High,Medium,Low
10924,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,cool,dry,hot,comfortable,hot,comfortable,hot,comfortable,Medium,High,Medium,Low
10925,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,cool,dry,hot,comfortable,hot,comfortable,hot,comfortable,Medium,High,Medium,Low
10926,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,cool,dry,hot,comfortable,hot,comfortable,hot,comfortable,Medium,High,Medium,Low
10927,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,warm,dry,hot,comfortable,hot,comfortable,hot,comfortable,Medium,High,Medium,Low
10928,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,warm,dry,hot,comfortable,hot,comfortable,hot,comfortable,Medium,High,Medium,Low
10929,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,warm,dry,hot,comfortable,hot,comfortable,hot,comfortable,Medium,High,Medium,Low
10930,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,warm,dry,hot,comfortable,hot,comfortable,hot,comfortable,Medium,High,Medium,Low
10931,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,warm,dry,hot,comfortable,hot,comfortable,hot,comfortable,Medium,High,Medium,Low
10932,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,warm,dry,hot,comfortable,hot,comfortable,hot,comfortable,Medium,High,Medium,Low
10933,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,warm,dry,hot,comfortable,hot,comfortable,hot,comfortable,Medium,High,Medium,Low
10934,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,warm,dry,hot,comfortable,hot,comfortable,hot,comfortable,Medium,High,Medium,Low
10935,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,warm,dry,hot,comfortable,hot,comfortable,hot,comfortable,Medium,High,Medium,Low
10936,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,warm,dry,hot,comfortable,hot,comfortable,hot,comfortable,Medium,High,Medium,Low
10937,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,warm,dry,hot,dry,hot,comfortable,hot,comfortable,Medium,High,Medium,Low
10938,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,warm,dry,hot,dry,hot,comfortable,hot,comfortable,Medium,High,Medium,Low
10939,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,warm,dry,hot,dry,hot,comfortable,hot,comfortable,Medium,High,Medium,Low
10940,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,warm,dry,hot,dry,hot,comfortable,hot,comfortable,Medium,High,Medium,Low
10941,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,warm,dry,hot,dry,hot,comfortable,hot,comfortable,Medium,High,Medium,Low
10942,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,cool,dry,hot,dry,hot,comfortable,hot,comfortable,Medium,High,Medium,Low
10943,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,cool,dry,hot,dry,hot,comfortable,hot,comfortable,Medium,High,Medium,Low
10944,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,cool,dry,hot,dry,hot,comfortable,hot,comfortable,Medium,High,Medium,Low
10945,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,cool,dry,hot,dry,hot,comfortable,hot,comfortable,Medium,High,Medium,Low
10946,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,cool,dry,hot,dry,hot,comfortable,hot,comfortable,Medium,High,Medium,Low
10947,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,cool,dry,hot,dry,hot,comfortable,hot,comfortable,Medium,High,Medium,Low
10948,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,cool,comfortable,hot,dry,hot,comfortable,hot,comfortable,Medium,High,Medium,Low
10949,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,cool,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,Medium,High,Medium,Low
10950,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,cool,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,Medium,High,Medium,Low
10951,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,cool,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,Medium,High,Medium,Low
10952,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,cool,dry,hot,comfortable,hot,comfortable,hot,comfortable,Medium,High,Medium,Low
10953,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,cool,comfortable,hot,dry,hot,comfortable,hot,comfortable,Medium,High,Medium,Low
10954,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,cool,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,Medium,High,Medium,Low
10955,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,cool,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Medium,Medium,Low
10956,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,cool,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Medium,Medium,Low
10957,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,cold,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Medium,Medium,Low
10958,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,cold,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Medium,Medium,Low
10959,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,cold,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Medium,Medium,Low
10960,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,cold,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,Medium,High,Medium,Low
10961,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,cold,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,Medium,High,Medium,Low
10962,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,cold,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,Medium,High,Medium,Low
10963,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,cold,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,Medium,High,Medium,Low
10964,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,cold,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,Medium,High,Medium,Low
10965,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,cold,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Medium,Medium,Low
10966,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,cold,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Medium,Medium,Low
10967,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,cold,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Medium,Medium,Low
10968,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,cold,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Medium,Medium,Low
10969,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,cold,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Medium,Medium,Low
10970,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,cold,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Medium,Medium,Low
10971,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,cold,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Medium,Medium,Low
10972,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,cold,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,Medium,High,Medium,Low
10973,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,cold,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,Medium,High,Medium,Low
10974,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,cold,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,Medium,High,Medium,Low
10975,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,cold,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,Medium,High,Medium,Low
10976,hot,comfortable,warm,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,cold,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,Medium,High,Medium,Low
10977,hot,comfortable,warm,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,cold,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Medium,Medium,Low
10978,hot,comfortable,warm,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,cold,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Medium,Medium,Low
10979,hot,comfortable,warm,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,cold,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Medium,Medium,Low
10980,hot,comfortable,warm,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,cold,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Medium,Medium,Low
10981,hot,comfortable,warm,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,cold,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Medium,Medium,Low
10982,hot,comfortable,warm,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,cold,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,Medium,High,Medium,Low
10983,hot,comfortable,warm,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,cold,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,Medium,High,Medium,Low
